"Date","Time","Open","High","Low","Close","Up","Down","CV","ZeroLine","Zero Cross","UpperBand","LowerBand","MidLine","VolROC","ZeroLine"
02/22/2021,18:27,234.96,234.96,234.81,234.82,18606,43469,-11.53,0.00,0.00,235.03,233.28,234.15,-33.90,0.00
02/22/2021,18:28,234.82,234.83,234.38,234.54,42323,63110,-6.15,0.00,0.00,235.07,233.29,234.18,61.19,0.00
02/22/2021,18:29,234.56,234.61,234.33,234.38,30690,29068,0.55,0.00,0.00,235.08,233.29,234.19,-17.89,0.00
02/22/2021,18:30,234.40,234.43,234.16,234.16,12447,26798,3.88,0.00,0.00,235.08,233.34,234.21,-41.41,0.00
02/22/2021,18:31,234.18,234.30,233.88,233.96,38805,33387,14.18,0.00,0.00,235.07,233.38,234.22,-3.37,0.00
02/22/2021,18:32,233.94,233.97,233.67,233.72,44868,47525,12.84,0.00,0.00,235.03,233.46,234.24,-6.10,0.00
02/22/2021,18:33,233.71,233.86,233.69,233.74,30783,15286,13.73,0.00,0.00,235.01,233.49,234.25,-13.72,0.00
02/22/2021,18:34,233.75,233.76,233.61,233.61,15354,14176,6.14,0.00,0.00,235.02,233.47,234.24,-27.12,0.00
02/22/2021,18:35,233.61,233.71,233.47,233.60,43211,44178,-3.06,0.00,0.00,235.04,233.42,234.23,-5.05,0.00
02/22/2021,18:36,233.60,233.74,233.56,233.72,32229,16842,-7.45,0.00,0.00,235.05,233.40,234.23,-28.28,0.00
02/22/2021,18:37,233.72,233.93,233.66,233.67,34204,25480,2.55,0.00,0.00,235.06,233.36,234.21,12.46,0.00
02/22/2021,18:38,233.67,233.71,233.55,233.70,31889,19714,-17.24,0.00,0.00,235.07,233.31,234.19,-15.35,0.00
02/22/2021,18:39,233.67,233.99,233.61,233.80,26098,22962,-7.53,0.00,0.00,235.06,233.28,234.17,-22.93,0.00
02/22/2021,18:40,233.82,233.82,233.60,233.63,15616,21201,-9.48,0.00,0.00,235.07,233.22,234.14,-47.59,0.00
02/22/2021,18:41,233.65,233.67,233.53,233.62,32297,33625,-23.93,0.00,0.00,235.05,233.16,234.10,6.20,0.00
02/22/2021,18:42,233.63,233.63,233.50,233.56,44360,41896,-29.84,0.00,0.00,235.00,233.11,234.05,-18.19,0.00
02/22/2021,18:43,233.55,233.55,233.33,233.40,68826,64700,-23.25,0.00,0.00,234.96,233.04,234.00,123.44,0.00
02/22/2021,18:44,233.39,233.46,233.13,233.21,60022,75479,-7.91,0.00,0.00,234.92,232.94,233.93,245.27,0.00
02/22/2021,18:45,233.20,233.26,233.05,233.10,61262,54189,-8.70,0.00,0.00,234.80,232.89,233.84,59.92,0.00
